pixel,reflectance1,reflectance2,absorption1,absorption2,side,mm
11,1.56E-05,2.15E-07,0.177555234,0.14012884,0,
12,1.48E-05,2.10E-07,0.207591804,0.247270061,0,
13,1.40E-05,2.25E-07,0.241530085,0.187686503,0,
14,1.32E-05,2.28E-07,0.258076551,0.232469062,0,
15,1.26E-05,2.68E-07,0.269819912,0,0,
16,1.19E-05,2.42E-07,0.30250004,0.252766871,0,
17,1.12E-05,2.65E-07,0.329294398,0.148460216,0,
18,1.06E-05,2.72E-07,0.370564243,0.166982,0,
19,1.01E-05,2.68E-07,0.361666303,0.261275983,0,
20,9.58E-06,2.96E-07,0.396189071,0.1435197,0,
21,9.11E-06,3.18E-07,0.40491271,0.074492362,0,
22,8.59E-06,3.18E-07,0.456255059,0.14192668,0,
23,8.19E-06,3.26E-07,0.454017504,0.162490966,0,
24,7.79E-06,3.63E-07,0.466609643,0.024712885,0,
25,7.32E-06,3.53E-07,0.530757357,0.14556953,0,
26,6.97E-06,3.65E-07,0.537214149,0.154502611,0,
27,6.63E-06,3.74E-07,0.555199361,0.176051323,0,
28,6.27E-06,4.09E-07,0.593677014,0.071194863,0,
29,5.93E-06,3.88E-07,0.629894268,0.246399034,0,
30,5.68E-06,4.40E-07,0.616915403,0.069182112,0,
31,5.40E-06,4.33E-07,0.632160405,0.176673828,0,
32,5.10E-06,4.50E-07,0.681388676,0.171176082,0,
33,4.88E-06,4.85E-07,0.668100384,0.094976573,0,
34,4.63E-06,4.97E-07,0.691326733,0.11575486,0,
35,4.40E-06,5.18E-07,0.712282815,0.107779296,0,
36,4.15E-06,5.16E-07,0.772539321,0.191495801,0,
37,3.97E-06,5.64E-07,0.768069427,0.083707333,0,
38,3.76E-06,5.43E-07,0.799026041,0.239689136,0,
39,3.66E-06,6.05E-07,0.720171939,0.090464611,0,
40,3.44E-06,6.19E-07,0.791220013,0.119863572,0,
41,3.26E-06,6.33E-07,0.826342868,0.15364322,0,
42,3.12E-06,6.68E-07,0.817606785,0.117899741,0,
43,2.96E-06,7.04E-07,0.84858106,0.084127924,0,
44,2.84E-06,6.99E-07,0.83928213,0.180074843,0,
45,2.68E-06,7.49E-07,0.884581653,0.112510644,0,
46,2.57E-06,7.77E-07,0.874890728,0.113663792,0,
47,2.46E-06,7.96E-07,0.885400827,0.144762912,0,
48,2.33E-06,8.21E-07,0.913985329,0.158990122,0,
49,2.24E-06,8.63E-07,0.895297361,0.131255746,0,
50,2.13E-06,8.85E-07,0.917648553,0.160768373,0,
51,2.06E-06,9.35E-07,0.881737563,0.122460825,0,
52,1.94E-06,9.60E-07,0.946601696,0.150345176,0,
53,1.87E-06,1.02E-06,0.917430698,0.104952397,0,
54,1.79E-06,1.04E-06,0.926735002,0.136572489,0,
55,1.73E-06,1.08E-06,0.898941181,0.141252666,0,
56,1.62E-06,1.11E-06,0.97071805,0.177482171,0,
57,1.58E-06,1.17E-06,0.896309744,0.127626733,0,
58,1.51E-06,1.20E-06,0.916909106,0.177228073,0,
59,1.45E-06,1.26E-06,0.896135558,0.1461257,0,
60,1.39E-06,1.33E-06,0.907707943,0.116612548,0,
61,1.31E-06,1.36E-06,0.954064554,0.142451594,0,
62,1.26E-06,1.40E-06,0.952492692,0.178001517,0,
63,1.22E-06,1.47E-06,0.92509506,0.159166658,0,
64,1.16E-06,1.53E-06,0.940656877,0.146941106,0,
65,1.11E-06,1.59E-06,0.956472546,0.161955363,0,
66,1.06E-06,1.66E-06,0.974777271,0.138670313,0,
67,1.03E-06,1.74E-06,0.922033035,0.133056263,0,
68,9.72E-07,1.77E-06,0.976555105,0.183265827,0,
69,9.25E-07,1.87E-06,1,0.147723513,0,
70,8.99E-07,1.93E-06,0.959614134,0.171307476,0,
71,8.63E-07,2.03E-06,0.957888242,0.149731678,0,
72,8.39E-07,2.10E-06,0.916323011,0.157066744,0,
73,8.04E-07,2.18E-06,0.920000133,0.174537625,0,
74,7.88E-07,2.28E-06,0.856678612,0.157101384,0,
75,7.41E-07,2.37E-06,0.921494972,0.168769718,0,
76,7.05E-07,2.48E-06,0.945306453,0.153023717,0,
77,6.85E-07,2.59E-06,0.911245591,0.144946877,0,
78,6.57E-07,2.68E-06,0.914876196,0.165028996,0,
79,6.32E-07,2.81E-06,0.910323544,0.146173779,0,
80,6.18E-07,2.92E-06,0.8581577,0.15803989,0,
81,5.85E-07,3.04E-06,0.897592377,0.165634129,0,
82,5.66E-07,3.18E-06,0.877906707,0.158114001,0,
83,5.56E-07,3.31E-06,0.811480519,0.16433199,0,
84,5.62E-07,3.48E-06,0.668732597,0.136721967,0,
85,4.92E-07,3.58E-06,0.933813033,0.182171455,0,
86,4.92E-07,3.78E-06,0.822731271,0.145402964,0,
87,4.64E-07,3.92E-06,0.879282328,0.167097867,0,
88,4.56E-07,4.09E-06,0.814084417,0.164913851,0,
89,4.51E-07,4.28E-06,0.737742452,0.158651885,0,
90,4.31E-07,4.47E-06,0.753035654,0.158915239,0,
91,4.06E-07,4.67E-06,0.810768435,0.155573036,0,
92,3.97E-07,4.88E-06,0.760754122,0.15195019,0,
93,3.81E-07,5.11E-06,0.7689293,0.148167953,0,
94,3.69E-07,5.32E-06,0.751357246,0.162539781,0,
95,3.54E-07,5.56E-06,0.762426505,0.158904387,0,
96,3.24E-07,5.80E-06,0.889990849,0.164673496,0,
97,3.36E-07,6.05E-06,0.69263948,0.174187158,0,
98,3.47E-07,6.37E-06,0.50427643,0.151948003,0,
99,3.02E-07,6.65E-06,0.770381548,0.160685403,0,
100,3.07E-07,6.91E-06,0.627412447,0.185188795,0,
101,3.14E-07,7.21E-06,0.46973962,0.185188795,0,
102,2.72E-07,7.50E-06,0.740854923,0.185188795,0,
103,2.62E-07,7.86E-06,0.739435486,0.185188795,0,
104,2.72E-07,8.24E-06,0.551032577,0.185188795,0,
105,2.49E-07,8.59E-06,0.679670672,0.185188795,0,
106,2.64E-07,8.98E-06,0.441025541,0.185188795,0,
107,2.04E-07,9.33E-06,0.986544001,0.185188795,0,
108,2.35E-07,9.85E-06,0.54039611,0.185188795,0,
109,2.44E-07,1.03E-05,0.353486362,0.185188795,0,
110,2.31E-07,1.07E-05,0.406106728,0.185188795,0,
111,2.05E-07,1.13E-05,0.607813959,0.185188795,0,
112,2.06E-07,1.17E-05,0.497636963,0.185188795,0,
113,2.18E-07,1.23E-05,0.270448469,0.185188795,0,
114,1.95E-07,1.29E-05,0.450702666,0.185188795,0,
115,1.88E-07,1.35E-05,0.451716418,0.185188795,0,
116,1.89E-07,1.42E-05,0.354228667,0.185188795,0,
117,1.79E-07,1.48E-05,0.397341742,0.185188795,0,
118,1.63E-07,1.55E-05,0.530407447,0.185188795,0,
119,1.67E-07,1.63E-05,0.391534757,0.185188795,0,
120,1.65E-07,1.70E-05,0.336645266,0.185188795,0,
121,1.66E-07,1.78E-05,0.235777942,0.185188795,0,
122,1.45E-07,1.86E-05,0.463166523,0.185188795,0,
123,1.48E-07,1.95E-05,0.341090895,0.185188795,0,
124,1.54E-07,2.04E-05,0.164736169,0.185188795,0,
125,1.56E-07,2.13E-05,0.060089622,0.185188795,0,
126,1.33E-07,2.23E-05,0.327151892,0.185188795,0,
127,1.26E-07,2.33E-05,0.369906409,0.185188795,0,
128,1.30E-07,2.33E-05,0.224827444,0.185188795,0,
1,2.16E-05,1.49E-07,0.00578358,0.880631149,2,patient 19
2,2.09E-05,2.07E-07,0.00578358,0,2,
3,2.01E-05,1.74E-07,0.00578358,0.623550639,2,
4,1.93E-05,1.70E-07,0.00578358,0.792898859,2,
5,1.85E-05,1.65E-07,0.00578358,1,2,
6,1.77E-05,2.06E-07,0.00578358,0.424359681,2,
7,1.69E-05,1.91E-07,0.00578358,0.751408662,2,
8,1.62E-05,2.11E-07,0.00578358,0.551742166,2,
9,1.55E-05,2.12E-07,0.00578358,0.640291422,2,
10,1.48E-05,2.30E-07,0.00578358,0.5013297,2,
11,1.42E-05,2.13E-07,0.00578358,0.848635496,2,
12,1.35E-05,2.26E-07,0.00578358,0.770833037,2,
13,1.30E-05,2.25E-07,0.00578358,0.890781077,2,
14,1.24E-05,2.49E-07,0.00578358,0.675821276,2,
15,1.19E-05,2.43E-07,0.00578358,0.877668246,2,
16,1.13E-05,2.50E-07,0.00578358,0.893748764,2,
17,1.09E-05,3.09E-07,0.00578358,0.310890895,2,
18,1.04E-05,2.88E-07,0.00578358,0.662604299,2,
19,9.97E-06,2.76E-07,0.00578358,0.916332497,2,
20,9.58E-06,3.10E-07,0.00578358,0.646928469,2,
21,9.15E-06,3.14E-07,0.010414518,0.724298959,2,
22,8.71E-06,3.32E-07,0.046310619,0.649180704,2,
23,8.31E-06,3.22E-07,0.065626533,0.870789454,2,
24,7.98E-06,3.49E-07,0.037281116,0.715669222,2,
25,7.64E-06,3.51E-07,0.033062483,0.818848709,2,
26,7.33E-06,3.62E-07,0.016114663,0.83411804,2,
27,6.94E-06,4.09E-07,0.104903229,0.534795844,2,
28,6.69E-06,4.14E-07,0.055918374,0.621236231,2,
29,6.46E-06,4.60E-07,0.001385246,0.372571245,2,
30,6.18E-06,4.27E-07,0.004641889,0.763133191,2,
31,5.87E-06,4.61E-07,0.06531376,0.613190875,2,
32,5.64E-06,4.81E-07,0.058039543,0.590606009,2,
33,5.37E-06,4.70E-07,0.101686611,0.803543316,2,
34,5.16E-06,5.22E-07,0.093167084,0.550436401,2,
35,4.97E-06,5.30E-07,0.053052647,0.625329903,2,
36,4.73E-06,5.51E-07,0.115281458,0.618988455,2,
37,4.57E-06,5.59E-07,0.061033772,0.698732026,2,
38,4.37E-06,5.98E-07,0.083949639,0.583245337,2,
39,4.25E-06,6.19E-07,0,0.589304369,2,
40,3.98E-06,6.27E-07,0.156075526,0.673554363,2,
41,3.83E-06,6.66E-07,0.14403085,0.5836551,2,
42,3.67E-06,6.87E-07,0.152632552,0.607571075,2,
43,3.50E-06,7.00E-07,0.209771929,0.676003012,2,
44,3.31E-06,6.83E-07,0.294913137,0.911347772,2,
45,3.23E-06,7.28E-07,0.197594713,0.807352781,2,
46,3.11E-06,7.88E-07,0.196503686,0.642930887,2,
47,2.98E-06,8.22E-07,0.213725891,0.619167426,2,
48,2.85E-06,8.62E-07,0.235091089,0.579636428,2,
49,2.73E-06,8.73E-07,0.245405503,0.676433447,2,
50,2.63E-06,9.03E-07,0.250221046,0.689320202,2,
51,2.51E-06,9.35E-07,0.279467167,0.699284481,2,
52,2.43E-06,9.71E-07,0.256639948,0.70158443,2,
53,2.34E-06,9.82E-07,0.229853843,0.806825417,2,
54,2.24E-06,1.03E-06,0.262448923,0.775403564,2,
55,2.16E-06,1.07E-06,0.245181662,0.757003689,2,
56,2.09E-06,1.11E-06,0.216454529,0.764619924,2,
57,2.00E-06,1.18E-06,0.253865673,0.672784199,2,
58,1.92E-06,1.21E-06,0.267197555,0.729341055,2,
59,1.84E-06,1.25E-06,0.291746252,0.762047384,2,
60,1.79E-06,1.29E-06,0.229618741,0.78098631,2,
61,1.72E-06,1.33E-06,0.241738037,0.817694738,2,
62,1.65E-06,1.40E-06,0.275140558,0.775026136,2,
63,1.60E-06,1.46E-06,0.229975694,0.740256895,2,
64,1.53E-06,1.52E-06,0.256666176,0.747246371,2,
65,1.47E-06,1.55E-06,0.263902859,0.817629668,2,
66,1.40E-06,1.61E-06,0.320297628,0.836139401,2,
67,1.33E-06,1.66E-06,0.412046125,0.879569308,2,
68,1.32E-06,1.76E-06,0.238296876,0.785780616,2,
69,1.24E-06,1.81E-06,0.364371011,0.855028229,2,
70,1.21E-06,1.87E-06,0.329923489,0.880608104,2,
71,1.15E-06,1.99E-06,0.374336888,0.771616989,2,
72,1.11E-06,2.05E-06,0.383953486,0.811607061,2,
73,1.07E-06,2.14E-06,0.371864275,0.799189788,2,
74,1.04E-06,2.20E-06,0.348940116,0.875068278,2,
75,9.97E-07,2.29E-06,0.367569362,0.874887912,2,
76,9.61E-07,2.39E-06,0.369040605,0.853893688,2,
77,9.16E-07,2.49E-06,0.425437832,0.862410276,2,
78,9.03E-07,2.61E-06,0.320300721,0.817394833,2,
79,8.52E-07,2.68E-06,0.422442143,0.88971618,2,
80,8.15E-07,2.81E-06,0.460068793,0.86945487,2,
81,7.86E-07,2.96E-06,0.460463072,0.812379612,2,
82,7.50E-07,3.08E-06,0.512655766,0.817053302,2,
83,7.02E-07,3.19E-06,0.646959559,0.85501459,2,
84,7.16E-07,3.40E-06,0.398810936,0.738410784,2,
85,7.01E-07,3.57E-06,0.333948204,0.707658795,2,
86,6.35E-07,3.68E-06,0.611355524,0.75661227,2,
87,6.33E-07,3.87E-06,0.469923597,0.721550593,2,
88,6.11E-07,3.99E-06,0.465812152,0.778686541,2,
89,5.91E-07,4.25E-06,0.460616517,0.667553134,2,
90,5.60E-07,4.43E-06,0.536083569,0.668034181,2,
91,5.14E-07,4.65E-06,0.758129464,0.647024699,2,
92,5.13E-07,4.86E-06,0.610183954,0.631113817,2,
93,5.12E-07,5.11E-06,0.472176504,0.591960386,2,
94,4.77E-07,5.31E-06,0.619389466,0.61499604,2,
95,4.51E-07,5.56E-06,0.704003998,0.607193272,2,
96,4.58E-07,5.85E-06,0.493477073,0.561005517,2,
97,4.73E-07,6.14E-06,0.220934753,0.535431512,2,
98,4.20E-07,6.45E-06,0.570903986,0.496636406,2,
99,4.17E-07,6.79E-06,0.456238901,0.454660888,2,
100,3.83E-07,6.99E-06,0.662625215,0.547172876,2,
101,3.62E-07,7.33E-06,0.75034531,0.524982328,2,
102,3.64E-07,7.69E-06,0.589970294,0.507473646,2,
103,3.26E-07,8.09E-06,0.884963016,0.471163094,2,
104,3.36E-07,8.54E-06,0.629180683,0.413483702,2,
105,3.32E-07,8.91E-06,0.543104693,0.428709033,2,
106,3.31E-07,9.38E-06,0.420001465,0.387100809,2,
107,3.10E-07,9.91E-06,0.537504527,0.325834081,2,
108,2.89E-07,1.05E-05,0.68346987,0.270568015,2,
109,2.88E-07,1.09E-05,0.56406697,0.293139999,2,
110,2.86E-07,1.15E-05,0.465063698,0.2459086,2,
111,2.70E-07,1.22E-05,0.5477696,0.183109728,2,
112,2.50E-07,1.28E-05,0.705182222,0.184145975,2,
113,2.53E-07,1.34E-05,0.535187648,0.185509925,2,
114,2.45E-07,1.40E-05,0.528282136,0.200282215,2,
115,2.22E-07,1.47E-05,0.77563279,0.186641519,2,
116,2.17E-07,1.55E-05,0.728728004,0.157857601,2,
117,2.08E-07,1.63E-05,0.774372012,0.11657131,2,
118,2.13E-07,1.71E-05,0.552845131,0.148343848,2,
119,2.04E-07,1.79E-05,0.586073393,0.151381099,2,
120,1.76E-07,1.88E-05,1,0.154344203,2,
121,2.05E-07,1.97E-05,0.328931529,0.154344203,2,
122,1.84E-07,2.08E-05,0.607628584,0.154344203,2,
123,1.64E-07,2.18E-05,0.891897288,0.154344203,2,
124,1.79E-07,2.28E-05,0.453884289,0.154344203,2,
125,1.66E-07,2.38E-05,0.604746117,0.154344203,2,
126,1.50E-07,2.49E-05,0.840796934,0.154344203,2,
127,1.49E-07,2.59E-05,0.756822438,0.154344203,2,
128,1.77E-07,2.72E-05,0.051969741,0.154344203,2,
1,4.73E-05,9.38E-07,0.113048824,0.288300193,1,patient 21
2,4.55E-05,9.37E-07,0.113048824,0.435014481,1,
3,4.40E-05,9.53E-07,0.113048824,0.47651286,1,
4,4.24E-05,1.02E-06,0.113048824,0.259814675,1,
5,4.10E-05,1.01E-06,0.113048824,0.408862157,1,
6,3.94E-05,9.86E-07,0.113048824,0.709303245,1,
7,3.80E-05,1.06E-06,0.113048824,0.449598903,1,
8,3.66E-05,9.86E-07,0.113048824,1,1,
9,3.53E-05,1.05E-06,0.113048824,0.793749214,1,
10,3.40E-05,1.11E-06,0.113048824,0.606226726,1,
11,3.28E-05,1.12E-06,0.113048824,0.72014036,1,
12,3.15E-05,1.21E-06,0.113048824,0.382139532,1,
13,3.02E-05,1.22E-06,0.113048824,0.515632834,1,
14,2.93E-05,1.26E-06,0.113048824,0.462443703,1,
15,2.82E-05,1.27E-06,0.113048824,0.568236115,1,
16,2.72E-05,1.33E-06,0.113048824,0.449308066,1,
17,2.62E-05,1.42E-06,0.113048824,0.186357795,1,
18,2.53E-05,1.42E-06,0.113048824,0.37586241,1,
19,2.43E-05,1.40E-06,0.113048824,0.603807999,1,
20,2.36E-05,1.50E-06,0.113048824,0.35241717,1,
21,2.27E-05,1.49E-06,0.113048824,0.54561167,1,
22,2.19E-05,1.43E-06,0.113048824,0.973191911,1,
23,2.11E-05,1.59E-06,0.113048824,0.458126043,1,
24,2.03E-05,1.66E-06,0.113048824,0.36782306,1,
25,1.97E-05,1.65E-06,0.113048824,0.545140167,1,
26,1.90E-05,1.69E-06,0.113048824,0.55644348,1,
27,1.83E-05,1.72E-06,0.113048824,0.639002532,1,
28,1.78E-05,1.81E-06,0.113048824,0.474127626,1,
29,1.72E-05,1.93E-06,0.113048824,0.219140168,1,
30,1.65E-05,1.94E-06,0.113048824,0.379258314,1,
31,1.61E-05,2.01E-06,0.113048824,0.318238409,1,
32,1.54E-05,2.06E-06,0.113048824,0.327961079,1,
33,1.49E-05,2.10E-06,0.113048824,0.357880987,1,
34,1.46E-05,2.16E-06,0.113048824,0.346147481,1,
35,1.39E-05,2.19E-06,0.113048824,0.450002409,1,
36,1.36E-05,2.27E-06,0.113048824,0.383343759,1,
37,1.30E-05,2.31E-06,0.113048824,0.454617583,1,
38,1.29E-05,2.52E-06,0.113048824,0.044001326,1,
39,1.22E-05,2.49E-06,0.113048824,0.309999361,1,
40,1.18E-05,2.56E-06,0.113048824,0.313235086,1,
41,1.15E-05,2.63E-06,0.113048824,0.317571422,1,
42,1.10E-05,2.75E-06,0.113048824,0.175040501,1,
43,1.07E-05,2.69E-06,0.113048824,0.534146711,1,
44,1.04E-05,2.87E-06,0.113048824,0.268832114,1,
45,1.00E-05,2.97E-06,0.113048824,0.216476762,1,
46,9.69E-06,3.07E-06,0.113048824,0.180234285,1,
47,9.40E-06,3.10E-06,0.113048824,0.30363877,1,
48,9.11E-06,3.09E-06,0.113048824,0.53424254,1,
49,8.83E-06,3.35E-06,0.113048824,0.148587244,1,
50,8.53E-06,3.40E-06,0.113048824,0.254259748,1,
51,8.30E-06,3.49E-06,0.113048824,0.25752076,1,
52,8.05E-06,3.59E-06,0.113048824,0.256835908,1,
53,7.77E-06,3.75E-06,0.113048824,0.149269707,1,
54,7.50E-06,3.81E-06,0.113048824,0.235673825,1,
55,7.26E-06,3.92E-06,0.113048824,0.251874291,1,
56,7.03E-06,4.08E-06,0.113048824,0.164543463,1,
57,6.89E-06,4.16E-06,0.113048824,0.234940382,1,
58,6.65E-06,4.31E-06,0.185445344,0.183486988,1,
59,6.40E-06,4.44E-06,0.296943587,0.164977665,1,
60,6.20E-06,4.62E-06,0.288628834,0.089171166,1,
61,6.06E-06,4.68E-06,0.149168127,0.219280145,1,
62,5.92E-06,4.87E-06,0.019952285,0.1242629,1,
63,5.67E-06,4.97E-06,0.216547193,0.190944997,1,
64,5.58E-06,5.18E-06,0,0.097720959,1,
65,5.35E-06,5.32E-06,0.177271384,0.126244723,1,
66,5.17E-06,5.50E-06,0.22112872,0.096729096,1,
67,4.96E-06,5.63E-06,0.392196096,0.147394362,1,
68,4.81E-06,5.81E-06,0.411548489,0.137237181,1,
69,4.70E-06,5.99E-06,0.274841752,0.133602158,1,
70,4.52E-06,6.24E-06,0.406341659,0.029473084,1,
71,4.40E-06,6.32E-06,0.364925244,0.190497883,1,
72,4.35E-06,6.65E-06,0.104051501,0,1,
73,4.19E-06,6.80E-06,0.20764681,0.075728445,1,
74,4.08E-06,7.03E-06,0.179420921,0.051589876,1,
75,3.93E-06,7.14E-06,0.287754982,0.184872673,1,
76,3.77E-06,7.47E-06,0.440865825,0.058000521,1,
77,3.69E-06,7.68E-06,0.320693311,0.086985704,1,
78,3.57E-06,8.00E-06,0.389820798,0.005059002,1,
79,3.45E-06,8.20E-06,0.447046326,0.06267965,1,
80,3.42E-06,8.49E-06,0.170027291,0.032052643,1,
81,3.30E-06,8.75E-06,0.241048834,0.032052643,1,
82,3.15E-06,9.01E-06,0.49593846,0.032052643,1,
83,3.07E-06,9.26E-06,0.438272597,0.032052643,1,
84,3.03E-06,9.63E-06,0.250275875,0.032052643,1,
85,2.89E-06,9.78E-06,0.507366147,0.032052643,1,
86,2.78E-06,1.01E-05,0.631108037,0.032052643,1,
87,2.75E-06,1.05E-05,0.380907039,0.032052643,1,
88,2.65E-06,1.09E-05,0.479236437,0.032052643,1,
89,2.59E-06,1.14E-05,0.419131931,0.032052643,1,
90,2.49E-06,1.17E-05,0.581212409,0.032052643,1,
91,2.41E-06,1.20E-05,0.608766827,0.032052643,1,
92,2.36E-06,1.25E-05,0.526263334,0.032052643,1,
93,2.27E-06,1.27E-05,0.689926083,0.032052643,1,
94,2.24E-06,1.32E-05,0.477067164,0.032052643,1,
95,2.15E-06,1.38E-05,0.617569952,0.032052643,1,
96,2.10E-06,1.42E-05,0.569581781,0.032052643,1,
97,2.08E-06,1.48E-05,0.356103321,0.032052643,1,
98,1.98E-06,1.52E-05,0.605744282,0.032052643,1,
99,1.91E-06,1.56E-05,0.747293201,0.032052643,1,
100,1.87E-06,1.61E-05,0.652509048,0.032052643,1,
