83,0.3078576,0.265971,0.5737286,0.0418866,0.3025038,0.2178606,0.5203645,0.0846132,0.2890858,0.1820966,0.4711824,0.1069422,0,94.2236023
84,0.2414413,0.2552696,0.496611,-0.0138284,0.2526244,0.213734,0.4663584,0.0388604,0.2576287,0.1742211,0.4318498,0.0833606,0,94.2833939
85,0.2004474,0.2611455,0.4614929,-0.0606981,0.2174267,0.2188571,0.4362838,-0.0014604,0.2268307,0.1787038,0.4055345,0.0480799,0,94.2833939
86,0.1015114,0.2618458,0.3632572,-0.1603345,0.1602064,0.2101057,0.3703121,-0.0499293,0.1825271,0.1627348,0.3452619,0.0197453,0,94.4152298
87,0.0350951,0.2511445,0.2861396,-0.2160494,0.1029861,0.2013542,0.3043404,-0.0983981,0.1266952,0.1633887,0.290084,-0.0367405,0,94.4048691
88,-0.0475811,0.246144,0.1984629,-0.2937251,0.0457659,0.1926028,0.2383686,-0.1468669,0.0708633,0.1640427,0.234906,-0.0932264,0,94.4540634
89,0.026621,0.2456188,0.2721397,-0.2189978,0.0817168,0.2016034,0.2833202,-0.1199165,0.1016613,0.15956,0.2612213,-0.0579456,0,94.3693771
90,0.292286,0.2884241,0.5806101,0.003862,0.2893287,0.2368583,0.5261869,0.0524404,0.2833217,0.1904081,0.4737298,0.0928666,0,94.2345963
91,0.3332799,0.2825482,0.6157281,0.0507318,0.3179388,0.241234,0.5591728,0.0766748,0.3025914,0.2025483,0.5051398,0.0999961,0,94.2364349
92,0.267552,0.2885991,0.5560512,-0.0210471,0.2819878,0.2322334,0.5142213,0.0497244,0.2711343,0.1946728,0.4658071,0.0764145,0,94.2851486
93,0.2343439,0.2832485,0.5174924,-0.0489046,0.2467901,0.2373566,0.4841467,0.0094035,0.2518646,0.1825326,0.4343971,0.069285,0,94.3182373
94,0.1679276,0.2725472,0.4403748,-0.1046195,0.2034983,0.2237311,0.4272294,-0.0202629,0.1896095,0.1791398,0.3687492,0.0104227,0,94.4087372
95,0.0937256,0.2730724,0.366698,-0.1793468,0.1536188,0.2196045,0.3732233,-0.0660157,0.1581523,0.1712643,0.3294166,-0.0131589,0,94.4545898
96,0.0032636,0.2792984,0.2824621,-0.2760347,0.089811,0.2203519,0.3101629,-0.1305709,0.1087437,0.175965,0.2847087,-0.0672683,0,94.4899902
97,0.2350322,0.3000008,0.534933,-0.0649685,0.2402025,0.2468554,0.4870579,-0.0066829,0.2403363,0.1991555,0.4394918,0.0411338,0,94.2345963
98,0.3925988,0.3212284,0.7137272,0.0713705,0.3693248,0.273608,0.6429328,0.0956868,0.3597415,0.2266108,0.5863523,0.1330837,0,94.2219162
99,0.3431308,0.3215785,0.6646093,0.0215523,0.3407147,0.2692323,0.6099469,0.0714524,0.3347077,0.2227821,0.5574898,0.1118786,0,94.2833939
100,0.2936628,0.3219287,0.6154914,-0.0282659,0.3121045,0.2648565,0.576961,0.047218,0.2974864,0.223218,0.5207044,0.0742214,0,94.3590164
101,0.2194607,0.3224539,0.5418146,-0.1029932,0.2622251,0.26073,0.5229551,0.0014651,0.2538419,0.2196073,0.4734492,0.0341877,0,94.4195633
102,0.1205247,0.3231542,0.4435788,-0.2026295,0.1771479,0.2617265,0.4388744,-0.0846085,0.1915868,0.2162145,0.4078013,-0.0246747,0,94.4048691
103,0.0131145,0.3183287,0.3313432,-0.3052142,0.0986584,0.2532241,0.3518825,-0.1545958,0.1229084,0.2087749,0.3316834,-0.0859135,0,94.4648743
104,-0.0370419,0.3019266,0.2647847,-0.3389685,0.0487789,0.2490975,0.2978765,-0.2003486,0.0850281,0.1968527,0.2818807,-0.1118716,0,94.4865952
105,0.2774028,0.3276294,0.6049323,-0.0502266,0.2703192,0.2794785,0.5497977,-0.0091893,0.2666884,0.2277008,0.4943892,0.0389407,0,94.2467957
106,0.3939755,0.3547329,0.7486084,0.0392426,0.3847598,0.2969814,0.6817412,0.0877483,0.3610598,0.2513273,0.6123871,0.1096855,0,94.2979736
107,0.3197735,0.3552581,0.6749316,-0.0354847,0.3422212,0.2974797,0.6397009,0.0447115,0.3302618,0.25581,0.5860718,0.0744048,0,94.406662
108,0.2780912,0.3443817,0.6223729,-0.0662905,0.3062702,0.2884791,0.5947493,0.0177611,0.2923814,0.2438878,0.5362691,0.0484467,0,94.4315491
109,0.2116749,0.3336804,0.5452554,-0.1220055,0.2629783,0.2748536,0.537832,-0.0119053,0.254501,0.2319655,0.4864665,0.0224885,0,94.4916077
110,0.1205247,0.3231542,0.4435788,-0.2026295,0.1918297,0.2709762,0.4628058,-0.0791765,0.1858227,0.224526,0.4103486,-0.0387503,0,94.5863113
111,0.0371601,0.3014013,0.3384615,-0.2642412,0.1199277,0.252975,0.3729027,-0.1330774,0.1350958,0.2045102,0.339606,-0.0694614,0,94.5714493
112,-0.0292561,0.2907,0.2613439,-0.3199562,0.0766358,0.2393496,0.3159854,-0.1627438,0.0914513,0.2008994,0.2923507,-0.1094951,0,94.6214142
113,0.2526689,0.3278045,0.5803733,-0.0751357,0.2908352,0.2651057,0.5559409,0.0256995,0.2666884,0.2277008,0.4943892,0.0389407,0,94.4343185
114,0.4180212,0.3378056,0.7557268,0.0802156,0.4126166,0.2872334,0.6998501,0.1253532,0.3610598,0.2513273,0.6123871,0.1096855,0,94.4004517
115,0.3438191,0.3383308,0.6820499,0.0054884,0.3700781,0.2877317,0.6578098,0.0823164,0.3360259,0.2474985,0.5835244,0.0884804,0,94.5175705
116,0.3021369,0.3274544,0.6294913,-0.0253175,0.3341271,0.2787311,0.6128582,0.0553659,0.3103329,0.2313115,0.5416445,0.0789744,0,94.5266876
117,0.2109866,0.3169281,0.5278147,-0.1059415,0.2974228,0.2556069,0.5530297,0.041786,0.2602652,0.223654,0.4839192,0.0365642,0,94.7099838
118,0.1198363,0.3064019,0.4261382,-0.1865656,0.2050048,0.2519785,0.4569833,-0.0470037,0.2037742,0.2119497,0.4157239,-0.0082226,0,94.6214142
119,0.028686,0.2958756,0.3244616,-0.2671896,0.1199277,0.252975,0.3729027,-0.1330774,0.1350958,0.2045102,0.339606,-0.0694614,0,94.6402664
120,-0.0709384,0.2798236,0.2087852,-0.350762,0.0546133,0.225475,0.2800883,-0.1708918,0.0664174,0.1970707,0.2634881,-0.1307002,0,94.6704407
121,0.1113622,0.3008761,0.4121383,-0.189514,0.1903231,0.2427288,0.4330519,-0.0524357,0.1845044,0.1998095,0.3843139,-0.015352,0,94.5757751
122,0.3431308,0.3215785,0.6646093,0.0215523,0.3553964,0.278482,0.6338784,0.0768844,0.3167562,0.2353583,0.5521144,0.0813509,0,94.4813843
123,0.310611,0.3329801,0.6434911,-0.0223691,0.3341271,0.2787311,0.6128582,0.0553659,0.3045688,0.239623,0.5441918,0.0648988,0,94.4463043
124,0.2526689,0.3278045,0.5803733,-0.0751357,0.2981761,0.2697305,0.5679066,0.0284155,0.2788758,0.223436,0.5023118,0.0553928,0,94.5161514
125,0.2025125,0.3114024,0.5138149,-0.1088899,0.2482966,0.2656039,0.5139006,-0.0173373,0.2294672,0.2281367,0.4576039,0.0012834,0,94.5175705
