O2Hb,HHB,THb,HB_diff,TSI
9.0721655,6.0298395,15.1019049,3.0423257,91.9059219
9.2056866,6.0679946,15.2735806,3.1376917,91.7114944
9.2148485,6.0902724,15.3050213,3.1245763,91.6906815
9.1738548,6.0961485,15.2699032,3.0777063,91.6941528
9.1575947,6.1018491,15.2593441,3.0557458,91.7615204
9.1335497,6.1187768,15.2522259,3.0147727,91.7615204
9.1088152,6.1189518,15.2276669,2.9898636,91.8985214
9.092555,6.1246524,15.2171078,2.9679029,91.9267273
9.092555,6.1246524,15.2171078,2.9679029,91.9132233
9.2260761,6.1628075,15.3887835,3.0632689,91.6880951
9.2281418,6.2130642,15.4411058,3.0150771,91.5646362
9.1949329,6.2077136,15.4025469,2.9872196,91.6834946
9.1701994,6.2078886,15.3779879,2.9623106,91.7714539
9.1539392,6.2135897,15.3674288,2.9403498,91.8598251
9.1136341,6.2362175,15.3497515,2.8774161,91.8880768
9.1051598,6.2306919,15.3357515,2.8744678,91.9159164
9.0888996,6.2363925,15.3251925,2.8525071,91.9086075
9.205472,6.2634964,15.4688683,2.9419763,91.8360825
9.240057,6.3023515,15.5423088,2.9377058,91.656311
9.2153234,6.3025265,15.5177498,2.9127967,91.6745071
9.1750174,6.3251548,15.5000725,2.8498631,91.8276901
9.1587582,6.3308554,15.4895134,2.8279023,91.834938
9.1580696,6.3141031,15.4720726,2.8439662,91.9158325
9.142498,6.3365564,15.4789543,2.8059416,91.9464111
9.1594458,6.3476076,15.5069542,2.8118384,91.9533615
9.2519732,6.3916388,15.6435118,2.8603346,91.8008804
9.285181,6.3969893,15.6820707,2.8881922,91.7834549
9.2286158,6.4253182,15.6538343,2.8032978,91.8176117
9.2038822,6.4254932,15.6292753,2.7783885,91.8763275
9.2038822,6.4254932,15.6292753,2.7783885,91.9282684
9.1798363,6.4424205,15.6221571,2.7374156,91.9591446
9.1557903,6.4593482,15.6150389,2.6964426,92.0073242
9.1642647,6.4648738,15.6290388,2.6993909,92.0343857
9.2567921,6.5089045,15.7655964,2.7478871,91.9282684
9.2405319,6.5146055,15.7550373,2.7259264,91.9141312
9.2157974,6.5147805,15.7304783,2.7010174,91.9756622
9.1832781,6.5261822,15.7093601,2.6570959,92.098465
9.1754923,6.5374088,15.712801,2.6380837,92.0237885
9.1592321,6.5431094,15.7022419,2.616123,92.1149216
9.1267128,6.5545111,15.6811237,2.5722015,92.1554413
9.1274014,6.5712633,15.6985645,2.5561376,92.1464157
9.2439737,6.5983667,15.8422403,2.6456068,91.962883
9.2446623,6.615119,15.8596811,2.6295428,91.9382858
9.2036676,6.620995,15.824563,2.5826731,92.043869
9.1874084,6.6266956,15.8140039,2.5607123,92.0365295
9.1711483,6.6323967,15.8034449,2.5387516,92.1348038
9.1548882,6.6380973,15.7928858,2.5167909,92.1792297
9.1393166,6.6605506,15.7997675,2.4787664,92.1446533
9.1477909,6.6660762,15.8137674,2.4817147,92.180397
9.2481041,6.6988807,15.9468842,2.5492232,92.0225754
9.2650518,6.7099319,15.974884,2.55512,91.9303207
9.2169609,6.7437868,15.9606476,2.4731739,91.9165955
9.2169609,6.7437868,15.9606476,2.4731739,91.9206924
9.2169609,6.7437868,15.9606476,2.4731739,91.9854889
9.2007008,6.7494874,15.9500885,2.4512134,92.0021439
9.1851292,6.7719407,15.9569693,2.4131887,92.0624542
9.2183371,6.7772913,15.9955282,2.441046,91.9948807
9.2946043,6.827023,16.1215267,2.4675815,91.8454514
9.262085,6.8384247,16.1004086,2.42366,91.8589783
9.2295647,6.8498259,16.0792904,2.3797388,91.9911346
9.2048311,6.8500013,16.0547314,2.3548298,92.0340805
9.188571,6.8557019,16.0441723,2.3328691,92.0743637
9.1807852,6.8669286,16.0476131,2.3138566,92.0914383
9.164525,6.8726292,16.0370541,2.2918959,92.1173325
9.223156,6.894557,16.1176128,2.3285985,92.0150681
9.2909489,6.9387631,16.2296124,2.3521857,91.9294128
9.233695,6.9503398,16.1839352,2.2833552,91.9663773
9.2089605,6.9505148,16.1593761,2.2584462,92.0304031
9.1764412,6.9619164,16.138258,2.2145247,92.0777359
9.1764412,6.9619164,16.138258,2.2145247,92.0519409
9.1523952,6.9788437,16.1311398,2.1735518,92.1163483
9.1439219,6.9733181,16.1171398,2.1706033,92.1668777
9.1700325,7.0066476,16.1765804,2.1633844,92.1796265
9.2540846,7.0451527,16.2991371,2.2089324,91.9633255
9.2215652,7.0565543,16.278019,2.1650109,92.0133362
9.1968307,7.0567293,16.2534599,2.1401019,92.0861588
9.1727858,7.0736566,16.2463417,2.0991287,92.1119537
9.1643114,7.068131,16.2323418,2.0961804,92.1699066
9.1480513,7.073832,16.2217827,2.0742197,92.1727676
9.1480513,7.073832,16.2217827,2.0742197,92.2304764
9.1572142,7.0961099,16.2532234,2.0611043,92.1341095
9.2660007,7.1344399,16.400341,2.131561,92.0052948
9.258215,7.1456666,16.4037819,2.1125488,91.9552841
9.2179098,7.1682944,16.3861046,2.0496151,92.0382233
9.2094355,7.1627688,16.3721046,2.0466666,92.1402969
9.1931753,7.1684694,16.3615456,2.0247059,92.0909729
9.1853895,7.1796961,16.3649864,2.0056937,92.0814056
9.1613445,7.1966233,16.3578682,1.9647206,92.1633377
9.1867666,7.2132006,16.399868,1.9735658,92.1235352
9.2870789,7.2460051,16.5329838,2.0410743,91.96138
9.2715073,7.2684579,16.5398655,2.0030496,92.011055
9.2305136,7.274334,16.5047474,1.9561799,92.0103683
9.2142544,7.280035,16.4941883,1.9342191,92.0573883
9.1979942,7.2857356,16.4836292,1.9122585,92.104332
9.1654739,7.2971373,16.4625111,1.868337,92.2173157
9.1492147,7.3028378,16.451952,1.8463763,92.2173157
9.2410526,7.3301167,16.5710697,1.9109365,92.066864
9.2918978,7.3632708,16.6550694,1.9286268,91.9349442
9.2671633,7.3634462,16.6305103,1.9037176,91.9863205
9.2268581,7.3860741,16.612833,1.840784,92.0477982
9.210598,7.3917751,16.6022739,1.8188232,92.0985794
9.1943388,7.3974757,16.5917149,1.7968626,92.1610718
9.1943388,7.3974757,16.5917149,1.7968626,92.1481628
9.1618185,7.4088774,16.5705967,1.7529411,92.2066879
9.2543459,7.4529085,16.7071533,1.8014374,92.089119
9.2882423,7.4750113,16.7631531,1.8132309,91.9905548
9.2387743,7.4753613,16.714035,1.7634127,92.0850983
9.2225142,7.4810624,16.703476,1.741452,92.1173553
9.182209,7.5036902,16.6857986,1.6785183,92.1568222
9.1659489,7.5093913,16.6752396,1.6565576,92.2839661
9.1744232,7.5149169,16.6892395,1.659506,92.2434235
9.1666374,7.5261436,16.6926804,1.6404936,92.2133331
9.2584753,7.553422,16.8117981,1.7050538,92.0705719
9.2761126,7.5812259,16.8572388,1.6948866,92.0676498
9.2598524,7.5869265,16.8466797,1.6729259,92.0531158
9.2351189,7.5871015,16.8221207,1.6480168,92.1226501
9.2110729,7.6040292,16.8150024,1.6070439,92.1938477
9.187027,7.6209564,16.8078842,1.5660708,92.2275467
9.1785526,7.6154304,16.7938843,1.5631224,92.2632751
9.2039757,7.6320076,16.8358841,1.5719676,92.2105026
9.2880278,7.6705127,16.9584408,1.6175153,92.0779572
9.2717686,7.6762137,16.9478817,1.5955547,92.0911179
9.2555084,7.6819143,16.9373226,1.573594,92.1822205
9.2314625,7.698842,16.9302044,1.5326209,92.1750336
9.1904688,7.7047176,16.8950863,1.4857512,92.2974091
9.1664228,7.7216449,16.8879681,1.4447781,92.3211517
9.1416893,7.7218204,16.863409,1.4198691,92.3637848
9.2335281,7.7490988,16.9825268,1.4844291,92.2045364
9.2674246,7.7712016,17.0385265,1.4962227,92.202774
9.2264309,7.7770777,17.0034084,1.4493529,92.2416153
9.2023849,7.7940049,16.9962902,1.4083799,92.2382736
9.2023849,7.7940049,16.9962902,1.4083799,92.337532
9.1861248,7.7997055,16.9857311,1.3864192,92.3818588
9.1536055,7.8111072,16.964613,1.3424978,92.4114609
9.1536055,7.8111072,16.964613,1.3424978,92.435585
9.2454433,7.8383861,17.0837288,1.4070579,92.3341446
9.2715549,7.8717155,17.1431694,1.3998392,92.2570648
9.2305603,7.8775911,17.1080513,1.3529693,92.3033676
9.2058268,7.8777661,17.0834923,1.3280603,92.3240051
9.1817808,7.8946939,17.0763741,1.2870872,92.3638535
9.1655207,7.9003944,17.065815,1.2651266,92.3800735
9.1492615,7.9060955,17.0552559,1.2431659,92.4575195
9.1414757,7.9173217,17.0586967,1.2241535,92.4929123
9.2417879,7.9501262,17.1918144,1.291662,92.3179321
9.2346907,7.9781051,17.2126961,1.2565857,92.3403702
9.2184305,7.9838057,17.202137,1.2346251,92.3465881
9.1859112,7.9952073,17.1810188,1.1907036,92.4148865
9.169651,8.0009079,17.1704597,1.168743,92.4443665
9.169651,8.0009079,17.1704597,1.168743,92.4066162
9.1533909,8.006609,17.1599007,1.1467823,92.4590836
9.1540794,8.0233612,17.1773415,1.1307184,92.4524536
9.2543926,8.0561657,17.3104572,1.1982268,92.3289261
9.2550812,8.0729179,17.327898,1.1821629,92.2967682
9.2225609,8.0843191,17.3067799,1.1382415,92.3672867
9.1985149,8.1012468,17.2996616,1.0972685,92.4041824
9.1737814,8.1014223,17.2751026,1.0723594,92.4478455
9.1575212,8.1071224,17.2645435,1.0503987,92.477211
9.1497355,8.1183491,17.2679844,1.0313864,92.4930344
9.1836319,8.1404524,17.3239841,1.0431799,92.4939194
9.2754707,8.1677303,17.4431019,1.10774,92.368866
9.2351656,8.1903591,17.4254246,1.0448064,92.3877945
9.2266912,8.1848335,17.4114246,1.041858,92.4143066
9.194171,8.1962347,17.3903065,0.9979365,92.4839706
9.170126,8.2131624,17.3831882,0.9569635,92.5065689
9.1538658,8.2188625,17.3726292,0.9350028,92.5447922
9.1623402,8.2243891,17.3866291,0.9379512,92.4844131
9.20471,8.252017,17.4566269,0.9526931,92.4778976
9.2880754,8.2737703,17.5617447,1.0143049,92.3671417
9.2555552,8.2851715,17.5406265,0.9703835,92.3445129
9.2230358,8.2965736,17.5195084,0.9264621,92.3983994
9.2067757,8.3022738,17.5089493,0.9045013,92.4892502
9.1905155,8.3079748,17.4983902,0.8825406,92.5180588
9.1742554,8.3136759,17.4878311,0.86058,92.5473709
9.1502104,8.3306036,17.4807129,0.8196069,92.576828
9.2257891,8.3635826,17.5892715,0.8622063,92.496582
9.2928934,8.391036,17.6838303,0.9018573,92.3897247
9.2603741,8.4024382,17.6627121,0.857936,92.4187088
9.2441139,8.4081383,17.652153,0.8359752,92.4100571
9.2278538,8.4138393,17.6415939,0.8140146,92.4704895
9.2278538,8.4138393,17.6415939,0.8140146,92.5134735
9.2278538,8.4138393,17.6415939,0.8140146,92.520752
9.2044964,8.4475193,17.6519165,0.7569776,92.5009384
9.2963352,8.4747972,17.7710323,0.8215377,92.4483566
9.3231344,8.5248795,17.8479137,0.798255,92.3276672
9.2977123,8.5083017,17.8059139,0.7894099,92.4215775
9.2814522,8.5140028,17.7953548,0.7674491,92.4593353
9.2736664,8.5252295,17.7987957,0.7484368,92.4976501
9.2658806,8.5364561,17.8022366,0.7294245,92.4955292
9.2580948,8.5476828,17.8056774,0.7104122,92.5112991
9.2587833,8.564435,17.8231182,0.6943483,92.503891
9.3831415,8.5803118,17.9633541,0.8028298,92.345192
9.3923044,8.6025896,17.9947929,0.7897142,92.2980804
9.3272648,8.6253929,17.9525566,0.7018715,92.4348297
9.319479,8.6366196,17.9559975,0.6828591,92.3832092
9.3032188,8.6423206,17.9454384,0.6608984,92.4569244
9.2947445,8.636795,17.9314384,0.65795,92.5510483
9.2629137,8.6649485,17.9277611,0.5979647,92.5528488
9.3625374,8.6810007,18.043438,0.6815371,92.4021072
9.3971224,8.7198553,18.1168785,0.6772667,92.3291092
9.3639145,8.7145052,18.0783195,0.6494093,92.394249
9.3398685,8.7314329,18.0712013,0.6084362,92.4391632
9.3236084,8.737133,18.0606422,0.5864756,92.4547577
9.3236084,8.737133,18.0606422,0.5864756,92.4827652
9.2833033,8.7597618,18.0429649,0.5235418,92.5287552
9.3087254,8.7763386,18.0849648,0.532387,92.4703522
9.4175129,8.8146687,18.2320805,0.6028439,92.3238831
9.3934669,8.8315964,18.2249622,0.5618709,92.3530579
9.3772068,8.8372965,18.2144032,0.5399101,92.3239059
9.3531609,8.8542242,18.2072849,0.4989371,92.391037
9.3446875,8.8486986,18.193285,0.4959888,92.4557037
9.3206415,8.8656254,18.1861668,0.4550157,92.5889282
9.3291159,8.8711519,18.2001667,0.4579641,92.4916992
9.4131689,8.9096565,18.3227253,0.5035119,92.3825378
9.4724874,8.9483366,18.4207249,0.5241506,92.2787933
9.4633245,8.9260588,18.3892841,0.5372661,92.3488007
9.4314938,8.9542122,18.3856068,0.4772808,92.4020309
9.4230194,8.9486866,18.3716068,0.4743325,92.4238968
9.4230194,8.9486866,18.3716068,0.4743325,92.4226227
9.3911877,8.976841,18.3679295,0.4143471,92.4766769
9.4576044,8.9875422,18.4450455,0.470062,92.4517365
9.5586052,9.0370989,18.5956039,0.5215066,92.2956772
9.542345,9.0427999,18.5850449,0.4995459,92.3417892
9.5098257,9.0542011,18.5639267,0.4556245,92.4155273
9.5260859,9.0485001,18.5744858,0.4775852,92.4338455
9.4857798,9.0711288,18.5568085,0.4146515,92.4689713
9.4532604,9.08253,18.5356903,0.3707301,92.594986
9.4610462,9.0713034,18.5322495,0.3897424,92.5778885
9.5698328,9.1096334,18.6793671,0.4601993,92.4255676
9.5796833,9.1486635,18.7282467,0.4310198,92.3794556
9.5386896,9.1545401,18.6931286,0.38415,92.4912949
9.5061703,9.1659412,18.6720104,0.3402286,92.5551224
9.4814358,9.1661167,18.6474533,0.3153195,92.6545181
9.47365,9.1773434,18.6508923,0.2963072,92.6123581
9.449605,9.1942701,18.643774,0.2553342,92.6411819
9.4821243,9.182869,18.6648922,0.2992556,92.653801
9.5831251,9.2324257,18.8154507,0.3507002,92.5473633
9.5590801,9.2493525,18.8083324,0.3097272,92.5619431
9.54282,9.2550535,18.7977734,0.2877665,92.5690842
9.5102997,9.2664547,18.7766552,0.2438451,92.6680679
9.4855661,9.2666302,18.7520962,0.218936,92.7446976
9.518774,9.2719812,18.7906551,0.2467934,92.6222305
9.5116768,9.2999592,18.8115368,0.2117172,92.6878204
9.5618334,9.3163614,18.8780956,0.2454714,92.6793365
9.5964184,9.355217,18.9515343,0.2412011,92.6161804
9.587944,9.3496914,18.9375343,0.2382527,92.5922775
9.5801582,9.360918,18.9409752,0.2192404,92.6699448
9.5801582,9.360918,18.9409752,0.2192404,92.6619873
9.573061,9.3888969,18.9618568,0.1841641,92.7267227
9.6062689,9.3942471,19.0004158,0.2120216,92.7030792
9.607646,9.4277515,19.0352974,0.1798937,92.6627655
9.6578016,9.4441538,19.1018562,0.213648,92.6806717
9.6910105,9.4495049,19.1404152,0.2415054,92.6344604
9.6754389,9.4719582,19.1472969,0.2034808,92.6299438
9.6683416,9.4999371,19.1681786,0.1684046,92.681427
9.6605558,9.5111628,19.1716194,0.1493923,92.7176971
9.6690292,9.5166893,19.1856174,0.1523407,92.7010498
9.6859779,9.5277405,19.2136173,0.1582374,92.7567291
9.7120886,9.5610695,19.2730579,0.1510186,92.6370773
9.7537708,9.5719461,19.3256168,0.1818245,92.655014
9.7219391,9.6001005,19.3219395,0.1218392,92.6786804
9.7388878,9.6111517,19.3499393,0.127736,92.662941
9.7317905,9.6391306,19.370821,0.0926597,92.6504211
9.7317905,9.6391306,19.370821,0.0926597,92.7115784
9.7402639,9.6446562,19.3848209,0.0956081,92.6965332
9.7331667,9.6726351,19.4057026,0.0605319,92.7194443
9.7755375,9.700264,19.4757004,0.0752738,92.6486664
9.8172197,9.7111397,19.5282593,0.1060796,92.54496
9.7769146,9.7337685,19.510582,0.0431459,92.6811447
9.7938623,9.7448196,19.5385818,0.0490427,92.6893768
9.8023367,9.7503452,19.5525818,0.0519911,92.6989746
9.7952394,9.7783241,19.5734634,0.0169148,92.7061081
9.795927,9.7950764,19.5909042,0.0008509,92.7620163
9.8128757,9.8061285,19.6189041,0.0067477,92.784111
9.8715067,9.8280563,19.6994629,0.0434503,92.662117
9.8637209,9.839282,19.7029037,0.024438,92.7244492
9.8884544,9.8391075,19.7274628,0.0493471,92.7718353
9.9060907,9.8669109,19.7729015,0.0391799,92.7721252
9.9152536,9.8891888,19.8043423,0.0260644,92.7734604
9.9406757,9.9057665,19.8463421,0.0349095,92.7675705
9.9413643,9.9225187,19.8637829,0.0188456,92.8226013
9.9908323,9.9221687,19.9129009,0.0686638,92.8131409
10.0084686,9.9499722,19.9583416,0.0584966,92.8001709
10.016943,9.9554977,19.9723415,0.061445,92.8381958
10.0176315,9.97225,19.9897823,0.0453811,92.8190918
10.0190077,10.0057545,20.0246639,0.0132532,92.8345337
10.0196962,10.0225067,20.0421028,-0.0028107,92.8891449
10.0196962,10.0225067,20.0421028,-0.0028107,92.932251
10.0451193,10.0390844,20.0841026,0.0060345,92.8905792
10.0712299,10.0724134,20.1435432,-0.0011843,92.7768707
10.0634441,10.0836401,20.1469841,-0.0201966,92.829834
10.0634441,10.0836401,20.1469841,-0.0201966,92.9359741
10.0648203,10.1171446,20.1818657,-0.0523245,92.860405
10.0810804,10.1114445,20.1924248,-0.0303638,92.8739014
10.0739832,10.1394234,20.2133064,-0.06544,92.9408798
10.0831451,10.1617012,20.2447472,-0.0785556,92.9655838
10.1170416,10.1838036,20.300745,-0.066762,92.9508591
10.1255159,10.1893301,20.3147449,-0.0638136,92.9432907
10.1262045,10.2060823,20.3321857,-0.0798776,92.914978
10.1184187,10.217309,20.3356266,-0.0988899,92.943428
10.126893,10.2228346,20.3496265,-0.0959415,92.9359741
10.1197958,10.2508135,20.3705082,-0.1310177,93.0051117
10.1282692,10.2563391,20.3845081,-0.1280694,93.0161819
10.1784258,10.2727413,20.451067,-0.0943151,92.9941788
10.1628542,10.2951937,20.4579487,-0.1323397,93.0015259
10.1628542,10.2951937,20.4579487,-0.1323397,93.0282669
10.1798029,10.3062458,20.4859486,-0.126443,93.0124817
10.1889648,10.3285236,20.5173893,-0.1395585,93.0052338
10.1889648,10.3285236,20.5173893,-0.1395585,93.0268707
10.1981277,10.3508015,20.54883,-0.152674,93.0305176
10.2482843,10.3672037,20.615387,-0.1189198,93.0054855
10.2482843,10.3672037,20.615387,-0.1189198,93.0159378
10.2171412,10.4121103,20.6291504,-0.1949691,92.9575272
10.2334003,10.4064093,20.6397095,-0.1730084,93.0188751
10.2263031,10.4343882,20.6605911,-0.2080846,93.0616226
10.2510376,10.4342127,20.6851501,-0.1831755,92.9724426
10.2439404,10.4621916,20.7060318,-0.2182518,93.0225143
10.3018818,10.4673672,20.7691498,-0.1654852,93.0189285
10.3025703,10.4841194,20.7865906,-0.1815491,92.9786758
10.3025703,10.4841194,20.7865906,-0.1815491,93.0153656
10.2876873,10.523325,20.8109131,-0.2356377,92.9859695
10.2721157,10.5457783,20.8177929,-0.2736623,93.0723419
10.2805901,10.5513039,20.8317928,-0.2707139,93.0687485
10.2968493,10.5456028,20.8423519,-0.2487532,93.076088
10.33922,10.5732317,20.9123516,-0.2340113,92.9971008
10.3483829,10.5955095,20.9437923,-0.2471268,92.9832764
10.3165512,10.6236639,20.940115,-0.3071122,92.9942093
10.3002911,10.629364,20.9295559,-0.3290729,93.065155
10.3250256,10.6291895,20.9541149,-0.3041638,93.0080719
10.3334999,10.6347151,20.9681149,-0.3012154,93.005043
10.3101425,10.668395,20.9784374,-0.3582523,93.0043945
10.344039,10.6904974,21.0344372,-0.3464588,93.0188141
10.3532009,10.7127752,21.065876,-0.3595743,92.9543686
10.3532009,10.7127752,21.065876,-0.3595743,92.965332
10.3701496,10.7238274,21.0938759,-0.3536776,92.9906158
10.3623638,10.735054,21.0973167,-0.3726899,93.0296631
10.3467922,10.7575064,21.1041985,-0.4107145,93.0438843
10.3390064,10.768733,21.1076393,-0.4297268,93.0824432
10.3651171,10.802063,21.1670799,-0.4369456,93.0188141
10.398325,10.8074131,21.2056389,-0.4090881,92.9833603
10.398325,10.8074131,21.2056389,-0.4090881,93.0438843
10.3912277,10.835392,21.2265205,-0.4441644,93.0189209
10.3834419,10.8466187,21.2299614,-0.4631767,93.0396652
10.3756561,10.8578453,21.2334023,-0.482189,93.1386948
10.4003906,10.8576698,21.2579613,-0.4572799,93.0638733
10.4187155,10.9022264,21.3208408,-0.483511,93.0469055
10.4278774,10.9245043,21.3522816,-0.4966265,93.0855637
10.4278774,10.9245043,21.3522816,-0.4966265,93.1170883
10.4526119,10.9243288,21.3768406,-0.4717174,93.0965424
10.4533005,10.941082,21.3942814,-0.4877814,93.0505447
10.4292545,10.9580088,21.3871632,-0.5287544,93.1283417
10.4462032,10.9690599,21.415163,-0.5228576,93.060585
10.4716253,10.9856377,21.4571629,-0.5140125,93.1416092
10.4892616,11.0134411,21.5026035,-0.5241796,93.0788345
10.4489565,11.0360699,21.4849262,-0.5871133,93.110405
10.4574299,11.0415955,21.4989262,-0.584165,93.1594162
10.4659042,11.047121,21.5129261,-0.5812166,93.1597824
10.4743786,11.0526466,21.526926,-0.5782682,93.0853043
10.458807,11.0750999,21.5338078,-0.6162928,93.151741
10.4920149,11.0804501,21.5723648,-0.5884354,93.1406937
10.5174379,11.0970278,21.6143646,-0.5795902,93.0716782
10.4856062,11.1251812,21.6106873,-0.6395755,93.1379852
10.4778204,11.1364079,21.6141281,-0.6585878,93.1521988
10.4785089,11.1531601,21.6315689,-0.6746517,93.1277542
10.4707232,11.1643867,21.6350098,-0.6936641,93.1701279
10.4791975,11.1699123,21.6490097,-0.6907157,93.0995255
10.4961452,11.1809645,21.6770096,-0.6848189,93.1453171
10.5144701,11.2255201,21.7398911,-0.71105,93.0606842
10.5059958,11.2199945,21.7258911,-0.7139984,93.1445313
10.5144701,11.2255201,21.7398911,-0.71105,93.1508179
10.5066843,11.2367468,21.7433319,-0.7300623,93.1999283
10.5229445,11.2310457,21.753891,-0.7081016,93.1729126
10.5158472,11.2590246,21.7747726,-0.7431778,93.1466751
10.5165358,11.2757769,21.7922115,-0.7592418,93.190033
10.558218,11.2866535,21.8447704,-0.7284359,93.1754074
10.5511198,11.3146324,21.8656521,-0.7635121,93.1507263
10.5511198,11.3146324,21.8656521,-0.7635121,93.1466904
10.5518084,11.3313847,21.8830929,-0.7795761,93.2287369
10.5518084,11.3313847,21.8830929,-0.7795761,93.2500458
10.528451,11.3650646,21.8934155,-0.8366131,93.2475433
10.5447111,11.3593636,21.9039745,-0.8146523,93.2407913
10.5708218,11.3926926,21.9634151,-0.8218711,93.196106
10.5884581,11.4204969,22.0088558,-0.8320383,93.1673508
10.5715103,11.4094448,21.9808559,-0.837935,93.2125397
10.5806723,11.4317236,22.0122967,-0.8510506,93.1878967
10.5728865,11.4429493,22.0157375,-0.8700629,93.2152176
10.5728865,11.4429493,22.0157375,-0.8700629,93.2633514
10.5657892,11.4709282,22.0366173,-0.9051391,93.1904907
10.5502176,11.4933815,22.043499,-0.9431638,93.273613
10.5841141,11.5154848,22.0994987,-0.9313702,93.2608948
10.6010628,11.526536,22.1274986,-0.9254735,93.2044754
10.5848026,11.5322371,22.1169395,-0.9474341,93.2766953
10.5770168,11.5434637,22.1203804,-0.9664465,93.2790375
10.5614452,11.565917,22.1272621,-1.0044711,93.2903442
10.5621338,11.5826693,22.1447029,-1.020535,93.2783051
10.554348,11.593895,22.1481438,-1.0395473,93.329483
10.5960302,11.6047716,22.2007027,-1.0087415,93.2886047
10.6377125,11.6156483,22.2532616,-0.9779356,93.2329865
10.6136665,11.632576,22.2461433,-1.0189086,93.2812881
10.6306152,11.6436272,22.2741413,-1.0130118,93.2812881
10.623518,11.6716061,22.295023,-1.0480881,93.283638
10.6560373,11.6602039,22.3161411,-1.0041667,93.2747192
10.6645117,11.6657295,22.3301411,-1.0012183,93.3389053
10.6892452,11.665555,22.3547001,-0.9763092,93.2402725
10.7153568,11.698884,22.4141407,-0.983528,93.2329865
10.707571,11.7101107,22.4175816,-1.0025403,93.2674103
10.6997852,11.7213373,22.4210224,-1.0215527,93.2892227
10.7011614,11.7548418,22.455904,-1.0536805,93.2028046
10.7011614,11.7548418,22.455904,-1.0536805,93.2811966
10.7018499,11.771594,22.4733448,-1.0697445,93.2818909
10.7343693,11.7601929,22.494463,-1.025823,93.250679
10.7689543,11.7990475,22.5679016,-1.0300934,93.2177124
10.7696428,11.8158007,22.5853424,-1.0461574,93.1827393
10.7625456,11.8437786,22.6062241,-1.0812336,93.1754913
10.7710199,11.8493052,22.620224,-1.0782852,93.2361145
10.7723961,11.8828096,22.6551056,-1.1104131,93.2238541
10.7568245,11.905262,22.6619873,-1.1484376,93.2124786
10.781559,11.9050875,22.6865463,-1.1235286,93.2427063
10.8154554,11.9271898,22.7425461,-1.111735,93.2361145
10.8246174,11.9494686,22.7739868,-1.1248506,93.168251
10.8083582,11.9551687,22.7634277,-1.1468112,93.221611
10.8493519,11.9492931,22.7985458,-1.0999415,93.186142
10.8422546,11.977272,22.8194256,-1.1350178,93.2187271
10.8351574,12.0052509,22.8403072,-1.170094,93.1708984
10.8436308,12.0107765,22.8543072,-1.1671456,93.2246628
10.8697414,12.0441065,22.9137478,-1.1743643,93.2011414
10.8944759,12.043931,22.9383068,-1.1494553,93.184639
10.919898,12.0605087,22.9803066,-1.1406101,93.1180496
10.9205866,12.077261,22.9977474,-1.156674,93.1707153
10.9453201,12.0770855,23.0223064,-1.131765,93.1124573
10.9537945,12.0826111,23.0363064,-1.1288166,93.2220078
10.9707432,12.0936623,23.0643063,-1.1229198,93.1872864
11.0208988,12.1100645,23.1308632,-1.0891656,93.1524582
11.0463219,12.1266422,23.172863,-1.0803204,93.0985031
11.0307503,12.1490955,23.1797447,-1.118345,93.1116257
11.0554838,12.1489201,23.2043037,-1.093436,93.1043396
11.071744,12.143219,23.2148628,-1.0714753,93.1318283
11.0802183,12.1487446,23.2288628,-1.0685269,93.2222748
11.0815945,12.18225,23.2637444,-1.1006547,93.1785812
11.1239653,12.209878,23.333744,-1.0859128,93.1253128
11.1331282,12.2321558,23.3651848,-1.0990283,93.1010818
11.1331282,12.2321558,23.3651848,-1.0990283,93.1214066
11.1493874,12.2264557,23.3757439,-1.0770676,93.1582413
11.1500759,12.2432079,23.3931847,-1.0931315,93.1948471
11.1592388,12.2654858,23.4246235,-1.1062471,93.1714325
11.1436672,12.2879391,23.4315052,-1.1442717,93.1851501
11.186038,12.315568,23.5015049,-1.1295298,93.2102814
11.1945114,12.3210936,23.5155048,-1.1265814,93.1718903
11.1789408,12.3435459,23.5223866,-1.1646061,93.2631531
11.1958885,12.354598,23.5503864,-1.1587093,93.2020035
11.1881027,12.3658247,23.5538273,-1.1777216,93.2079391
11.1881027,12.3658247,23.5538273,-1.1777216,93.2455292
11.2135248,12.3824015,23.5958271,-1.1688764,93.2527237
11.2636814,12.3988037,23.6623859,-1.1351222,93.2116013
11.2481098,12.421257,23.6692677,-1.1731468,93.2424927
11.2481098,12.421257,23.6692677,-1.1731468,93.2038116
11.2487984,12.4380093,23.6867065,-1.1892108,93.2044449
11.2565842,12.4267826,23.6832676,-1.1701984,93.2693253
11.2417011,12.4659882,23.7075882,-1.224287,93.2139359
11.2423897,12.4827404,23.725029,-1.240351,93.2764282
11.2762861,12.5048428,23.7810287,-1.2285573,93.286438
11.2607145,12.5272961,23.7879105,-1.266582,93.2751389
11.2607145,12.5272961,23.7879105,-1.266582,93.2910156
11.2691879,12.5328217,23.8019104,-1.2636336,93.2838287
11.2698765,12.5495739,23.8193512,-1.2796975,93.3138809
11.2620907,12.5608006,23.8227921,-1.2987099,93.3431473
11.270565,12.5663261,23.836792,-1.2957615,93.3447723
11.2966757,12.5996561,23.8962326,-1.3029802,93.264473
11.30515,12.6051817,23.9102325,-1.3000319,93.3261108
